53542.0,172
55921.0,171
127621.0,171
56191.0,170
49037.0,170
23672.0,170
114333.0,169
127610.0,169
52067.0,169
113867.0,168
23558.0,168
83763.0,167
23185.0,166
47743.0,165
24807.0,165
50003428.0,165
47955.0,164
24800.0,164
55906.0,164
55917.0,164
23586.0,163
2849.0,163
55576.0,163
59630.0,161
275616.0,160
24559.0,160
69113.0,160
283942.0,159
23537.0,159
79485.0,158
23750.0,158
24572.0,157
23877.0,156
24890.0,156
86168.0,156
23566.0,156
284471.0,155
128249.0,154
23650.0,154
79621.0,154
68024.0,153
24406.0,153
85712.0,153
25058.0,152
112054.0,152
23269.0,152
58133.0,151
55676.0,151
65658.0,151
284173.0,151
23545.0,151
275608.0,149
23562.0,149
24474.0,149
87710.0,148
24593.0,148
79731.0,147
24817.0,147
50002773.0,146
23767.0,146
85709.0,145
23137.0,145
58214.0,144
2985.0,144
113873.0,143
23796.0,143
87778.0,143
23186.0,143
23683.0,142
24613.0,142
23373.0,141
275371.0,141
113903.0,141
284695.0,141
56978.0,140
24763.0,139
55700.0,139
55747.0,139
65991.0,139
311147.0,138
69178.0,138
284171.0,137
49026.0,137
339193.0,137
87712.0,137
284133.0,136
55725.0,136
24933.0,136
87716.0,136
56155.0,136
47825.0,135
129281.0,135
55562.0,134
23563.0,134
47916.0,134
47840.0,133
55675.0,133
56161.0,132
23719.0,132
23351.0,132
58274.0,132
23246.0,132
23371.0,131
2969.0,131
56941.0,130
274529.0,130
50002778.0,130
87781.0,130
65672.0,130
15401.0,130
55831.0,129
88055.0,129
38052.0,129
56185.0,129
55836.0,128
79294.0,128
56156.0,128
87845.0,127
23564.0,127
47859.0,126
23721.0,126
284146.0,125
56807.0,124
55901.0,124
56869.0,124
54862.0,124
23370.0,124
65600.0,123
59085.0,123
79716.0,123
87964.0,122
87783.0,121
57298.0,121
79422.0,121
23954.0,120
104444.0,120
54999.0,120
47914.0,120
54863.0,120
66396.0,119
23544.0,119
23814.0,119
24839.0,119
65520.0,118
54981.0,118
311049.0,118
311047.0,117
56951.0,117
23711.0,117
24149.0,117
24931.0,116
25200.0,116
128745.0,115
56944.0,115
56885.0,115
55918.0,115
54869.0,115
70420.0,114
23272.0,114
54836.0,114
23829.0,114
94322.0,114
284351.0,114
23821.0,113
55790.0,113
23822.0,113
24514.0,113
127569.0,113
87779.0,112
275630.0,112
49072.0,112
110519.0,111
65998.0,111
114346.0,110
25073.0,110
48638.0,109
83825.0,109
23350.0,109
85658.0,109
59177.0,109
253921.0,109
25061.0,108
79795.0,108
110422.0,108
107974.0,108
263060.0,108
107781.0,108
65995.0,107
23610.0,107
23359.0,107
84004.0,106
65539.0,105
130513.0,105
23642.0,105
84285.0,104
23320.0,104
57034.0,103
93436.0,103
25294.0,103
47268.0,103
7301.0,103
50003952.0,102
25056.0,102
65493.0,102
24263.0,102
55679.0,102
114417.0,101
56197.0,101
47349.0,101
84241.0,100
55724.0,100
24571.0,100
125583.0,100
84178.0,100
37861.0,99
79764.0,99
56190.0,99
24499.0,99
57036.0,99
87765.0,99
23620.0,98
23752.0,98
83942.0,98
65438.0,98
24625.0,98
34705.0,98
48127.0,98
79357.0,97
65534.0,97
25098.0,97
24113.0,97
110447.0,97
126014.0,97
87705.0,97
83669.0,96
23561.0,96
25065.0,96
47449.0,96
7275.0,96
284136.0,95
23875.0,95
110473.0,95
23763.0,95
114435.0,95
339682.0,95
323464.0,94
24150.0,94
55091.0,94
25067.0,94
56871.0,94
56215.0,94
56828.0,94
55582.0,94
49070.0,93
24408.0,93
47452.0,93
23405.0,92
47996.0,92
48162.0,92
65999.0,92
24786.0,91
24766.0,91
56882.0,91
2381.0,91
346913.0,91
56893.0,91
56922.0,91
23699.0,91
23402.0,91
84308.0,90
68033.0,90
23772.0,90
56342.0,90
79304.0,90
114325.0,90
72223.0,90
110465.0,90
24502.0,90
23410.0,90
65501.0,90
56164.0,89
23313.0,89
41535.0,89
56204.0,88
56198.0,88
47498.0,88
23150.0,88
49045.0,88
125590.0,88
25060.0,88
24697.0,88
56136.0,88
24928.0,88
284545.0,87
113833.0,87
55592.0,87
23556.0,87
24814.0,86
78535.0,86
55518.0,86
79880.0,86
24273.0,86
69291.0,86
50888.0,86
65521.0,86
41321.0,85
23549.0,85
32742.0,85
23870.0,85
55578.0,85
23511.0,84
65671.0,84
288978.0,84
15554.0,84
113885.0,84
69157.0,84
78650.0,84
48393.0,84
113920.0,84
24205.0,84
24167.0,84
14946.0,83
84025.0,83
68028.0,83
56872.0,83
55779.0,82
65723.0,82
23647.0,82
24146.0,82
110458.0,82
56936.0,82
70470.0,82
54970.0,82
47723.0,82
283959.0,82
84058.0,82
65705.0,81
59639.0,81
49057.0,81
57181.0,80
84343.0,80
86369.0,80
79759.0,80
23551.0,80
283873.0,80
15523.0,80
23640.0,80
56168.0,80
23884.0,80
2485.0,79
23550.0,79
58138.0,79
23824.0,79
23872.0,79
24889.0,79
56904.0,79
49084.0,78
84355.0,78
23148.0,78
23578.0,78
23729.0,78
274541.0,78
25512.0,78
34085.0,78
47782.0,78
54870.0,78
5873.0,78
57064.0,78
23541.0,77
126016.0,77
86269.0,77
69046.0,77
87703.0,77
55824.0,76
23376.0,76
23724.0,76
79341.0,76
94535.0,76
48209.0,76
52059.0,76
24541.0,76
55585.0,76
25032.0,75
69334.0,75
23725.0,75
68334.0,75
78756.0,75
47837.0,75
7519.0,75
24518.0,75
23349.0,75
55635.0,75
7318.0,75
47424.0,74
66617.0,74
83666.0,74
57386.0,74
66576.0,74
23708.0,74
2610.0,74
86316.0,74
23878.0,74
47853.0,74
126012.0,74
86167.0,74
127870.0,74
86318.0,74
56683.0,74
107981.0,74
48193.0,73
47922.0,73
83823.0,73
68901.0,73
24059.0,73
65595.0,73
288623.0,72
69271.0,72
24346.0,72
38058.0,72
23443.0,72
55021.0,72
83642.0,72
286501.0,72
286540.0,72
53540.0,71
23685.0,71
55776.0,71
23525.0,71
87763.0,71
70043.0,71
288698.0,71
47943.0,71
86212.0,71
24874.0,70
65528.0,70
86947.0,70
25096.0,70
49064.0,70
283964.0,70
79027.0,70
24547.0,70
84242.0,70
24626.0,70
23993.0,70
55761.0,69
262954.0,69
70540.0,69
70555.0,69
323512.0,69
23348.0,69
47851.0,69
113961.0,69
125569.0,69
274819.0,69
55037.0,68
114324.0,68
24121.0,68
47765.0,68
24989.0,68
24032.0,68
24219.0,68
24929.0,68
23731.0,68
47744.0,67
72447.0,67
55887.0,67
65828.0,67
24935.0,67
5896.0,67
23585.0,67
24764.0,67
283958.0,67
23882.0,67
69329.0,67
57128.0,66
23730.0,66
52120.0,66
49071.0,66
2989.0,66
107095.0,66
311170.0,66
9047.0,65
49117.0,65
3520.0,65
24695.0,65
73334.0,65
50003427.0,65
69125.0,65
65496.0,65
79346.0,65
47378.0,65
126534.0,65
274159.0,65
55803.0,64
25059.0,64
23387.0,64
24430.0,64
47270.0,64
104629.0,64
56670.0,64
24272.0,63
23573.0,63
23529.0,63
94549.0,63
55698.0,63
23766.0,63
23680.0,63
71938.0,63
48141.0,63
55587.0,63
34783.0,63
55738.0,63
88133.0,63
56207.0,63
69297.0,63
47584.0,63
69191.0,63
23728.0,62
48049.0,62
24175.0,62
70462.0,62
125924.0,62
24021.0,62
50003283.0,62
15101.0,62
37699.0,62
23834.0,62
23401.0,62
49069.0,62
56834.0,62
48001.0,62
48852.0,61
49126.0,61
324774.0,61
24938.0,61
79879.0,61
47932.0,61
55649.0,61
56127.0,61
23374.0,61
3877.0,61
47988.0,61
56923.0,61
66377.0,61
66735.0,61
68975.0,61
47442.0,61
23145.0,61
283929.0,61
54931.0,61
114342.0,61
68417.0,61
15502.0,61
110459.0,60
83614.0,60
69069.0,60
87774.0,60
23440.0,60
79748.0,60
337747.0,60
47431.0,60
24053.0,60
68798.0,60
2632.0,60
50003430.0,60
24575.0,60
24629.0,60
121431.0,60
114328.0,60
55716.0,59
41862.0,59
56870.0,59
56118.0,59
23361.0,59
56210.0,59
55855.0,59
23474.0,59
57079.0,59
6557.0,59
24178.0,59
65469.0,59
130515.0,59
284099.0,58
47845.0,58
79466.0,58
54845.0,58
24835.0,58
110497.0,58
56905.0,58
23369.0,58
308084.0,57
52075.0,57
47804.0,57
79810.0,57
48856.0,57
51996.0,57
50002982.0,57
47953.0,57
23668.0,57
56239.0,57
24189.0,57
125606.0,57
87717.0,57
48000.0,57
110474.0,57
48898.0,57
2991.0,57
25000.0,57
23572.0,56
3683.0,56
113875.0,56
56883.0,56
9158.0,56
2852.0,56
126217.0,56
79040.0,56
23248.0,56
5480.0,56
55899.0,56
54700.0,56
71061.0,56
55658.0,55
57028.0,55
47752.0,55
107969.0,55
47858.0,55
286148.0,55
48078.0,55
87691.0,55
47913.0,55
57743.0,55
127660.0,55
65453.0,55
54872.0,55
79167.0,55
23408.0,55
23992.0,54
48371.0,54
87713.0,54
24478.0,54
24896.0,54
57289.0,54
49122.0,54
56165.0,54
79291.0,54
128129.0,54
23643.0,54
79656.0,54
105375.0,54
84331.0,54
15551.0,54
79635.0,54
38064.0,54
23606.0,54
114326.0,54
41531.0,54
56696.0,54
55760.0,54
55928.0,54
24360.0,54
24241.0,54
24511.0,54
65533.0,53
23409.0,53
24267.0,53
41476.0,53
50003011.0,53
52060.0,53
253244.0,53
65499.0,53
48877.0,53
286465.0,53
56326.0,53
23892.0,53
24248.0,53
286425.0,53
9292.0,53
37862.0,53
114348.0,53
86213.0,52
50951.0,52
48988.0,52
87632.0,52
50002980.0,52
57317.0,52
24619.0,52
86312.0,52
24484.0,52
24554.0,52
7535.0,52
24985.0,52
68968.0,52
48182.0,52
24954.0,52
55774.0,52
284139.0,52
47895.0,52
23982.0,51
24151.0,51
57324.0,51
110468.0,51
47332.0,51
125699.0,51
48551.0,51
54815.0,51
23466.0,51
79058.0,51
56360.0,51
5982.0,51
87724.0,51
23625.0,51
24876.0,51
8283.0,51
47816.0,51
55717.0,51
83932.0,51
114077.0,51
55593.0,51
57404.0,51
49336.0,51
24980.0,50
24505.0,50
57878.0,50
2603.0,50
24028.0,50
113927.0,50
68035.0,50
47654.0,50
23678.0,50
284806.0,50
56128.0,50
65913.0,50
56186.0,50
41546.0,50
24592.0,49
52137.0,49
55721.0,49
56918.0,49
113828.0,49
72225.0,49
87675.0,49
47279.0,49
23505.0,49
48168.0,49
23823.0,49
72082.0,49
68010.0,49
55936.0,49
47928.0,49
56243.0,49
41560.0,49
84085.0,49
65574.0,49
47931.0,49
83936.0,49
55674.0,49
104433.0,48
23953.0,48
50002975.0,48
68746.0,48
126421.0,48
47364.0,48
49102.0,48
87775.0,48
66707.0,48
24352.0,48
107111.0,48
24887.0,48
65531.0,48
56939.0,48
24444.0,48
48814.0,48
88001.0,48
41494.0,48
24940.0,48
86219.0,48
23712.0,48
57966.0,48
48020.0,48
15514.0,48
23782.0,47
47480.0,47
3007.0,47
66553.0,47
50945.0,47
55586.0,47
87930.0,47
24864.0,47
54819.0,47
85639.0,47
71976.0,47
50003039.0,47
25024.0,47
127325.0,47
65517.0,47
55475.0,47
310546.0,47
68145.0,47
59715.0,47
24978.0,47
38051.0,46
54899.0,46
321499.0,46
23941.0,46
55933.0,46
56383.0,46
323485.0,46
83665.0,46
126019.0,46
113843.0,46
24321.0,46
48003.0,46
71977.0,46
110512.0,46
127978.0,46
24696.0,46
65704.0,46
79837.0,45
107090.0,45
284240.0,45
3024.0,45
68354.0,45
289217.0,45
56848.0,45
253058.0,45
51931.0,45
50002953.0,45
84126.0,45
79306.0,45
87030.0,45
262710.0,45
23149.0,45
52197.0,45
69246.0,45
24704.0,45
25036.0,45
104517.0,45
24953.0,45
55515.0,45
110451.0,45
113334.0,45
24118.0,45
87777.0,45
24706.0,45
39606.0,45
86332.0,44
3016.0,44
24568.0,44
23589.0,44
286234.0,44
84086.0,44
311585.0,44
23262.0,44
48204.0,44
114422.0,44
24555.0,44
106955.0,44
47800.0,44
47959.0,44
126332.0,44
23565.0,44
262786.0,44
84046.0,44
24038.0,44
25106.0,44
275713.0,44
37703.0,44
23876.0,44
113856.0,44
113913.0,43
86251.0,43
284694.0,43
49127.0,43
84462.0,43
23194.0,43
23653.0,43
24922.0,43
23697.0,43
55092.0,43
323529.0,43
57517.0,43
47770.0,43
57934.0,43
107895.0,43
79159.0,43
284174.0,43
303927.0,43
56219.0,43
23484.0,43
87575.0,43
24011.0,43
23701.0,43
56868.0,43
23416.0,43
23777.0,43
15456.0,43
47273.0,43
114361.0,43
66592.0,43
59083.0,43
79385.0,43
324938.0,43
284169.0,43
7278.0,43
3588.0,42
48888.0,42
24698.0,42
46769.0,42
47901.0,42
57049.0,42
57035.0,42
23676.0,42
51875.0,42
275096.0,42
87469.0,42
68676.0,42
47473.0,42
66449.0,42
325374.0,42
2386.0,42
56898.0,42
50002814.0,42
48891.0,42
41567.0,42
128737.0,42
126010.0,42
2604.0,42
50000182.0,42
88090.0,42
57689.0,42
47771.0,41
79014.0,41
79522.0,41
253215.0,41
83952.0,41
84006.0,41
322536.0,41
25003.0,41
54809.0,41
23732.0,41
49033.0,41
47299.0,41
24580.0,41
6575.0,41
47344.0,41
88241.0,41
47857.0,41
38019.0,41
23758.0,41
68708.0,41
47448.0,41
56911.0,41
37852.0,41
24170.0,41
23873.0,41
23864.0,41
65670.0,41
69098.0,41
49066.0,40
47774.0,40
25034.0,40
15181.0,40
84353.0,40
51876.0,40
24016.0,40
50002989.0,40
113962.0,40
55806.0,40
47828.0,40
67151.0,40
262616.0,40
24707.0,40
24878.0,40
70588.0,40
23548.0,40
70582.0,40
65523.0,40
55610.0,40
23142.0,40
23754.0,40
79831.0,40
24550.0,40
49167.0,40
253960.0,40
114412.0,40
110511.0,40
68663.0,40
55123.0,39
252750.0,39
84011.0,39
55783.0,39
324737.0,39
54680.0,39
55701.0,39
54697.0,39
47426.0,39
3561.0,39
47455.0,39
23512.0,39
85741.0,39
105356.0,39
84249.0,39
23612.0,39
47742.0,39
49345.0,39
49004.0,39
289413.0,39
50913.0,39
47910.0,39
113914.0,39
65458.0,39
65664.0,39
78937.0,39
71958.0,39
24979.0,39
24962.0,39
49133.0,39
57147.0,39
51859.0,39
47821.0,39
79547.0,38
24785.0,38
23275.0,38
55652.0,38
23422.0,38
24834.0,38
24115.0,38
113880.0,38
24393.0,38
47621.0,38
69281.0,38
41927.0,38
84329.0,38
2456.0,38
24018.0,38
127995.0,38
52104.0,38
127636.0,38
110506.0,38
49025.0,38
24068.0,38
70044.0,38
5941.0,38
25510.0,38
55739.0,38
321518.0,38
110490.0,38
24224.0,38
56955.0,38
83620.0,37
4009.0,37
23507.0,37
2618.0,37
47626.0,37
321485.0,37
129271.0,37
79691.0,37
325097.0,37
47784.0,37
52181.0,37
41639.0,37
38095.0,37
282.0,37
72224.0,37
65457.0,37
65802.0,37
58142.0,37
87760.0,37
262983.0,37
48056.0,37
23229.0,37
321361.0,37
283899.0,37
128741.0,37
24906.0,37
68707.0,37
47363.0,37
23657.0,37
47786.0,37
85656.0,37
85701.0,37
68346.0,37
85777.0,37
58100.0,37
47781.0,37
15192.0,37
47783.0,37
23990.0,37
52024.0,37
86237.0,37
3900.0,37
94415.0,36
8833.0,36
57068.0,36
41643.0,36
57126.0,36
84345.0,36
91443.0,36
24229.0,36
24364.0,36
78815.0,36
34794.0,36
87773.0,36
54685.0,36
24312.0,36
126268.0,36
57474.0,36
23398.0,36
47978.0,36
3661.0,36
66398.0,36
253241.0,36
66615.0,36
25481.0,36
3654.0,36
58261.0,36
113859.0,36
47836.0,36
65614.0,36
65695.0,36
55090.0,36
55730.0,36
24377.0,36
68976.0,36
79047.0,36
79629.0,36
51951.0,36
23385.0,36
126638.0,36
24214.0,36
49047.0,36
128496.0,36
25030.0,36
68994.0,35
60213.0,35
59645.0,35
104683.0,35
262632.0,35
87597.0,35
110501.0,35
24209.0,35
48012.0,35
59238.0,35
7552.0,35
87692.0,35
56195.0,35
66366.0,35
33745.0,35
83986.0,35
69194.0,35
23154.0,35
25055.0,35
55554.0,35
83819.0,35
23675.0,35
24923.0,35
24818.0,35
55689.0,35
24048.0,35
3021.0,35
65895.0,35
59074.0,35
59960.0,35
67409.0,35
3997.0,35
47696.0,35
47844.0,35
93318.0,35
72092.0,35
79698.0,35
78806.0,35
65573.0,35
65464.0,35
79783.0,35
68871.0,35
78762.0,35
7290.0,35
38029.0,35
112057.0,35
57140.0,35
65677.0,35
94163.0,35
94358.0,35
47929.0,35
25051.0,34
23.0,34
69087.0,34
47756.0,34
70862.0,34
47860.0,34
69319.0,34
23979.0,34
60195.0,34
47374.0,34
23964.0,34
65578.0,34
122882.0,34
23579.0,34
47861.0,34
79146.0,34
64630.0,34
128144.0,34
24972.0,34
24140.0,34
66392.0,34
23393.0,34
130509.0,34
24700.0,34
110424.0,34
23621.0,34
94606.0,34
55577.0,34
58266.0,34
23291.0,34
113891.0,34
24171.0,34
2631.0,34
114560.0,34
78825.0,34
3699.0,34
57508.0,34
23677.0,34
113908.0,34
106934.0,34
86151.0,34
126447.0,34
104640.0,34
322719.0,34
94397.0,34
87869.0,34
47760.0,34
24567.0,34
50003369.0,34
87809.0,33
51954.0,33
23615.0,33
70895.0,33
24051.0,33
85713.0,33
94210.0,33
24172.0,33
4000.0,33
69223.0,33
48202.0,33
57675.0,33
107967.0,33
49142.0,33
23594.0,33
86324.0,33
130514.0,33
51928.0,33
57814.0,33
23896.0,33
65473.0,33
24251.0,33
311359.0,33
54868.0,33
113911.0,33
25457.0,33
8838.0,33
67985.0,33
94006.0,33
2884.0,33
78801.0,33
5878.0,33
87780.0,33
130630.0,33
70018.0,33
34216.0,33
48732.0,33
72483.0,33
110514.0,33
59654.0,33
24515.0,33
41938.0,32
127611.0,32
69132.0,32
24714.0,32
5865.0,32
83880.0,32
23330.0,32
56130.0,32
56874.0,32
23674.0,32
84463.0,32
78689.0,32
56189.0,32
49005.0,32
71467.0,32
56849.0,32
46745.0,32
367827.0,32
274779.0,32
56306.0,32
15544.0,32
70570.0,32
24004.0,32
24072.0,32
23833.0,32
105360.0,32
78814.0,32
2789.0,32
15088.0,32
284989.0,32
126362.0,32
65859.0,32
129899.0,32
56192.0,32
55523.0,32
107968.0,32
54952.0,32
86252.0,32
54927.0,32
70399.0,32
23692.0,32
65707.0,32
33742.0,32
23433.0,32
47285.0,32
54702.0,32
66970.0,32
284110.0,32
25111.0,32
25009.0,32
369261.0,32
3565.0,32
48199.0,32
126654.0,31
87702.0,31
54921.0,31
87707.0,31
24002.0,31
2811.0,31
55862.0,31
2637.0,31
24165.0,31
71905.0,31
2988.0,31
66029.0,31
87688.0,31
114059.0,31
65525.0,31
47410.0,31
66389.0,31
274916.0,31
56816.0,31
24265.0,31
56914.0,31
48184.0,31
23456.0,31
93403.0,31
47885.0,31
49079.0,31
339418.0,31
23581.0,31
86254.0,31
56619.0,31
23682.0,31
253248.0,31
113892.0,31
55791.0,31
58119.0,31
5879.0,31
5851.0,31
65925.0,31
104423.0,31
50003284.0,31
59081.0,31
2540.0,31
94422.0,31
2533.0,31
5970.0,31
47700.0,31
113894.0,31
107091.0,31
23536.0,31
55741.0,31
87594.0,30
47602.0,30
55703.0,30
87857.0,30
56237.0,30
54933.0,30
128320.0,30
70646.0,30
57469.0,30
127875.0,30
50918.0,30
58176.0,30
78920.0,30
55556.0,30
54698.0,30
23520.0,30
41433.0,30
87768.0,30
52010.0,30
52244.0,30
41489.0,30
66724.0,30
56985.0,30
24392.0,30
105322.0,30
47767.0,30
68712.0,30
23553.0,30
23584.0,30
25031.0,30
23471.0,30
24524.0,30
14989.0,30
70668.0,30
84065.0,30
59727.0,30
24344.0,30
24442.0,30
24339.0,30
323493.0,30
124326.0,30
25522.0,30
8297.0,30
343190.0,30
104713.0,30
24137.0,30
56296.0,30
65992.0,30
107109.0,30
71955.0,30
23626.0,30
104605.0,30
57514.0,30
79240.0,30
24843.0,30
2455.0,30
51965.0,30
107959.0,29
23696.0,29
8485.0,29
47576.0,29
23427.0,29
129347.0,29
25189.0,29
23583.0,29
56205.0,29
57273.0,29
79833.0,29
112071.0,29
53196.0,29
70576.0,29
54847.0,29
70391.0,29
94362.0,29
7478.0,29
276845.0,29
54686.0,29
54687.0,29
49051.0,29
72463.0,29
56691.0,29
130657.0,29
24832.0,29
25429.0,29
24026.0,29
2916.0,29
65665.0,29
68041.0,29
87776.0,29
24008.0,29
69310.0,29
91385.0,29
50886.0,29
113353.0,29
54958.0,29
33973.0,29
55074.0,29
23635.0,29
23270.0,29
87704.0,29
57874.0,29
55569.0,29
87958.0,29
104425.0,29
5907.0,29
32643.0,29
47902.0,29
71961.0,29
23733.0,29
23970.0,29
72260.0,29
309095.0,29
56919.0,29
23403.0,29
308144.0,29
24012.0,29
59090.0,29
114152.0,29
5517.0,29
57380.0,29
6583.0,29
49312.0,29
41613.0,28
288973.0,28
41870.0,28
55767.0,28
127298.0,28
105396.0,28
54945.0,28
50003371.0,28
23366.0,28
60117.0,28
68850.0,28
107933.0,28
65983.0,28
3867.0,28
85711.0,28
70571.0,28
94010.0,28
47749.0,28
59823.0,28
50003005.0,28
60237.0,28
24020.0,28
23388.0,28
262486.0,28
339790.0,28
367840.0,28
2315.0,28
24884.0,28
55070.0,28
78787.0,28
49136.0,28
54688.0,28
49119.0,28
262745.0,28
54701.0,28
56754.0,28
470.0,28
23645.0,28
48006.0,28
23651.0,28
24888.0,28
23447.0,28
15246.0,28
65807.0,28
23989.0,28
57339.0,28
5570.0,28
57389.0,28
15613.0,28
113887.0,27
24510.0,27
23617.0,27
47350.0,27
41841.0,27
49058.0,27
87905.0,27
79303.0,27
7446.0,27
48855.0,27
37769.0,27
79106.0,27
94372.0,27
85838.0,27
24269.0,27
65524.0,27
56825.0,27
72063.0,27
3952.0,27
56732.0,27
104670.0,27
24262.0,27
58943.0,27
126821.0,27
110518.0,27
106004.0,27
50003286.0,27
48222.0,27
72521.0,27
113923.0,27
51619.0,27
56387.0,27
59632.0,27
57636.0,27
7316.0,27
50003429.0,27
48893.0,27
65862.0,27
56222.0,27
23375.0,27
47886.0,27
23424.0,27
24809.0,27
23426.0,27
126238.0,27
283962.0,27
47468.0,27
86227.0,27
71312.0,27
79224.0,27
59717.0,27
79311.0,27
54805.0,27
46795.0,27
94359.0,27
288657.0,27
48176.0,27
250374.0,27
24225.0,27
55664.0,27
43715.0,27
126326.0,27
71425.0,27
7449.0,27
106805.0,27
50003287.0,27
59091.0,27
23496.0,27
34779.0,27
55857.0,26
24019.0,26
69872.0,26
34708.0,26
24879.0,26
94143.0,26
34349.0,26
71370.0,26
71424.0,26
286505.0,26
3600.0,26
48857.0,26
72012.0,26
262549.0,26
48866.0,26
56297.0,26
57039.0,26
112062.0,26
58709.0,26
7480.0,26
23473.0,26
69015.0,26
68820.0,26
56054.0,26
324752.0,26
47492.0,26
25283.0,26
7459.0,26
127666.0,26
105316.0,26
38021.0,26
68980.0,26
262797.0,26
37865.0,26
38014.0,26
94409.0,26
24717.0,26
51582.0,26
65599.0,26
57208.0,26
69247.0,26
56953.0,26
23874.0,26
47980.0,26
70384.0,26
58089.0,26
24182.0,26
250366.0,26
57105.0,26
84347.0,26
87853.0,26
60106.0,26
24216.0,26
84273.0,26
126634.0,26
56671.0,26
48794.0,26
25069.0,26
71062.0,26
3537.0,26
24176.0,26
56501.0,26
65498.0,26
46800.0,25
69198.0,25
24054.0,25
87642.0,25
3693.0,25
87569.0,25
72233.0,25
50003048.0,25
23479.0,25
2558.0,25
56209.0,25
55662.0,25
41520.0,25
23727.0,25
65714.0,25
123363.0,25
128189.0,25
110488.0,25
49340.0,25
57004.0,25
285545.0,25
56167.0,25
15382.0,25
23332.0,25
48181.0,25
94387.0,25
79248.0,25
47567.0,25
79342.0,25
65511.0,25
59774.0,25
79628.0,25
294.0,25
65479.0,25
59711.0,25
55756.0,25
65456.0,25
47278.0,25
94104.0,25
8302.0,25
66328.0,25
66439.0,25
47789.0,25
50914.0,25
83929.0,25
25010.0,25
24200.0,25
3679.0,25
23710.0,25
110522.0,25
113900.0,25
110517.0,25
60215.0,25
86329.0,25
34772.0,25
104601.0,25
68562.0,25
24284.0,25
48735.0,25
55472.0,25
84077.0,25
70825.0,25
50938.0,25
25089.0,25
48311.0,25
25079.0,25
8323.0,25
24770.0,25
66596.0,25
47975.0,25
70567.0,25
24230.0,24
104686.0,24
275542.0,24
23599.0,24
130638.0,24
66393.0,24
23355.0,24
93962.0,24
47911.0,24
263014.0,24
65612.0,24
65702.0,24
50804.0,24
88010.0,24
48203.0,24
91658.0,24
68027.0,24
15483.0,24
47874.0,24
25322.0,24
114090.0,24
25622.0,24
79114.0,24
87016.0,24
24268.0,24
41566.0,24
288984.0,24
72250.0,24
107094.0,24
70755.0,24
55935.0,24
60212.0,24
55768.0,24
72430.0,24
69315.0,24
69335.0,24
49129.0,24
113351.0,24
5917.0,24
38057.0,24
72480.0,24
79962.0,24
56196.0,24
250206.0,24
325325.0,24
41890.0,24
99479.0,24
128607.0,24
